Stock_A,Stock_B,Correlation,Industry_A,Industry_B,Same_Industry,Industry_Pair,count,mean,std,Industry_Z
CRWD,PYPL,0.42343160797340296,Software - Infrastructure,Credit Services,False,Credit Services | Software - Infrastructure,8,0.4127034367081592,0.023805996395441172,0.4506499575585173
ADI,DASH,0.4178062029651428,Semiconductors,Internet Retail,False,Internet Retail | Semiconductors,56,0.3759958174739747,0.09344009072360981,0.44745660205789745
ADBE,MRVL,0.4445725645753775,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.44023448697692175
IDXX,NVDA,0.4037627909150823,Diagnostics & Research,Semiconductors,False,Diagnostics & Research | Semiconductors,14,0.37689243640434894,0.061172176317773275,0.4392577823477949
MRVL,PYPL,0.4331092528436563,Semiconductors,Credit Services,False,Credit Services | Semiconductors,14,0.40095321166957626,0.07334302046543453,0.4384335546861574
CTSH,NXPI,0.4850595264788979,Information Technology Services,Semiconductors,False,Information Technology Services | Semiconductors,28,0.4469757015038482,0.08811741543904694,0.43219407633889634
ISRG,TXN,0.4498716093265387,Medical Instruments & Supplies,Semiconductors,False,Medical Instruments & Supplies | Semiconductors,14,0.4258172570754973,0.05640293492419041,0.42647341460816157
ABNB,MELI,0.45253088761844595,Travel Services,Internet Retail,False,Internet Retail | Travel Services,8,0.4128031386507148,0.09317211215324164,0.4263909881359169
APP,DASH,0.43666887293901346,Advertising Agencies,Internet Retail,False,Advertising Agencies | Internet Retail,8,0.39591265021076794,0.0956345314116264,0.42616638704302523
AMD,TSLA,0.45666744330603554,Semiconductors,Auto Manufacturers,False,Auto Manufacturers | Semiconductors,14,0.4356965963562594,0.05061055995978247,0.4143571414037022
ADI,MELI,0.4145587552383006,Semiconductors,Internet Retail,False,Internet Retail | Semiconductors,56,0.3759958174739747,0.09344009072360981,0.41270227228687906
MELI,NXPI,0.41419630933452833,Internet Retail,Semiconductors,False,Internet Retail | Semiconductors,56,0.3759958174739747,0.09344009072360981,0.40882336013080717
CTSH,TXN,0.4828291840486728,Information Technology Services,Semiconductors,False,Information Technology Services | Semiconductors,28,0.4469757015038482,0.08811741543904694,0.40688304764936495
MDB,PYPL,0.42232183919579946,Software - Infrastructure,Credit Services,False,Credit Services | Software - Infrastructure,8,0.4127034367081592,0.023805996395441172,0.40403276249685577
AMZN,PLTR,0.45298688076753746,Internet Retail,Software - Infrastructure,False,Internet Retail | Software - Infrastructure,32,0.40951571271186554,0.1077087666846665,0.40359916275840624
CTAS,MCHP,0.43107678985599823,Specialty Business Services,Semiconductors,False,Semiconductors | Specialty Business Services,28,0.40191871247002336,0.07224767816505948,0.4035849749989106
ADSK,CSCO,0.40768709658798064,Software - Application,Communication Equipment,False,Communication Equipment | Software - Application,11,0.372808818389834,0.08642279037746373,0.403577320817933
CPRT,MDB,0.4280792622720928,Specialty Business Services,Software - Infrastructure,False,Software - Infrastructure | Specialty Business Services,16,0.39800426011154905,0.07544864590604623,0.3986155324509759
GOOGL,NXPI,0.45655415458369836,Internet Content & Information,Semiconductors,False,Internet Content & Information | Semiconductors,28,0.43512799854805967,0.05375878891829937,0.398560988198625
GOOGL,MCHP,0.4565334841004422,Internet Content & Information,Semiconductors,False,Internet Content & Information | Semiconductors,28,0.43512799854805967,0.05375878891829937,0.39817648394039906
ASML,DASH,0.4503150271614131,Semiconductor Equipment & Materials,Internet Retail,False,Internet Retail | Semiconductor Equipment & Materials,16,0.41983455284890314,0.07754833254269153,0.3930513179729555
LRCX,TTD,0.4159892924636674,Semiconductor Equipment & Materials,Advertising Agencies,False,Advertising Agencies | Semiconductor Equipment & Materials,8,0.4097629415161831,0.015935345881578074,0.39072581127230044
ADSK,HON,0.41881727930232426,Software - Application,Conglomerates,False,Conglomerates | Software - Application,11,0.3765213612318112,0.1082609755053263,0.390684804686913
GFS,INTU,0.4396164041579202,Semiconductors,Software - Application,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.3860589381221758
CSGP,WDAY,0.4384975210861238,Real Estate Services,Software - Application,False,Real Estate Services | Software - Application,11,0.41821770975212086,0.05285510379862093,0.3836869077254948
CTSH,MCHP,0.48075436333950194,Information Technology Services,Semiconductors,False,Information Technology Services | Semiconductors,28,0.4469757015038482,0.08811741543904694,0.38333695634796866
MRVL,TSLA,0.45506098266134054,Semiconductors,Auto Manufacturers,False,Auto Manufacturers | Semiconductors,14,0.4356965963562594,0.05061055995978247,0.3826155316295451
APP,ZS,0.43656709436288915,Advertising Agencies,Software - Infrastructure,False,Advertising Agencies | Software - Infrastructure,16,0.4185754103796716,0.047217922705006535,0.381035059412088
INTU,MU,0.43908931786655553,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.38029738346629505
ADP,ODFL,0.4229065424506924,Software - Application,Trucking,False,Software - Application | Trucking,11,0.3969347164825766,0.0684576338979014,0.37938538756467294
QCOM,TSLA,0.45473354543854133,Semiconductors,Auto Manufacturers,False,Auto Manufacturers | Semiconductors,14,0.4356965963562594,0.05061055995978247,0.3761457904715851
PYPL,QCOM,0.428017781155657,Credit Services,Semiconductors,False,Credit Services | Semiconductors,14,0.40095321166957626,0.07334302046543453,0.3690135654944268
CDNS,DASH,0.42643206831684544,Software - Application,Internet Retail,False,Internet Retail | Software - Application,44,0.3814399537475055,0.1220706506418933,0.36857438157947475
BKNG,MELI,0.4471050234362696,Travel Services,Internet Retail,False,Internet Retail | Travel Services,8,0.4128031386507148,0.09317211215324164,0.36815613591691465
ROP,TXN,0.43796761570807,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.3680361116411426
CDNS,MDB,0.48888619137519373,Software - Application,Software - Infrastructure,False,Software - Application | Software - Infrastructure,88,0.4476341527273785,0.1124262880094608,0.3669252038664109
ADI,ROP,0.43770139939815267,Semiconductors,Software - Application,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.3651261140847566
INTU,ODFL,0.421720841657361,Software - Application,Trucking,False,Software - Application | Trucking,11,0.3969347164825766,0.0684576338979014,0.3620651746706693
AVGO,CRWD,0.4340369364392438,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40753292268418273,0.07443777528423849,0.3560559629013126
MRVL,ZS,0.4339759636450325,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40753292268418273,0.07443777528423849,0.3552368519864783
AMZN,BKNG,0.4457893850497627,Internet Retail,Travel Services,False,Internet Retail | Travel Services,8,0.4128031386507148,0.09317211215324164,0.3540356189928903
GFS,SNPS,0.43386218831188644,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40753292268418273,0.07443777528423849,0.3537083896874426
CPRT,CRWD,0.42465527131892855,Specialty Business Services,Software - Infrastructure,False,Software - Infrastructure | Specialty Business Services,16,0.39800426011154905,0.07544864590604623,0.3532337908432068
CSCO,INTU,0.40288839610680816,Communication Equipment,Software - Application,False,Communication Equipment | Software - Application,11,0.372808818389834,0.08642279037746373,0.3480514524652279
MSFT,TTD,0.43487363467415213,Software - Infrastructure,Advertising Agencies,False,Advertising Agencies | Software - Infrastructure,16,0.4185754103796716,0.047217922705006535,0.3451702946845736
ADBE,KLAC,0.474376313601607,Software - Application,Semiconductor Equipment & Materials,False,Semiconductor Equipment & Materials | Software - Application,44,0.4429357474619367,0.09241917980021443,0.34019525176090487
DASH,TEAM,0.42291924131658903,Internet Retail,Software - Application,False,Internet Retail | Software - Application,44,0.3814399537475055,0.1220706506418933,0.339797382507342
ADP,CDW,0.4438602525773219,Software - Application,Information Technology Services,False,Information Technology Services | Software - Application,22,0.42158757806856967,0.06568350323407553,0.3390908433945642
ADSK,FAST,0.43422667807403925,Software - Application,Industrial Distribution,False,Industrial Distribution | Software - Application,11,0.3975479682082996,0.10858779110138671,0.33777931656693655
DASH,MCHP,0.40742451834638105,Internet Retail,Semiconductors,False,Internet Retail | Semiconductors,56,0.3759958174739747,0.09344009072360981,0.33635135228379176
ADBE,LRCX,0.47396969178025067,Software - Application,Semiconductor Equipment & Materials,False,Semiconductor Equipment & Materials | Software - Application,44,0.4429357474619367,0.09241917980021443,0.33579549597173514
DASH,WDAY,0.4222579266738742,Internet Retail,Software - Application,False,Internet Retail | Software - Application,44,0.3814399537475055,0.1220706506418933,0.3343799079609428
MELI,MRVL,0.4072115721308574,Internet Retail,Semiconductors,False,Internet Retail | Semiconductors,56,0.3759958174739747,0.09344009072360981,0.33407239242968023
BKNG,ON,0.4282619413278965,Travel Services,Semiconductors,False,Semiconductors | Travel Services,28,0.41303745348535187,0.045789971924161815,0.33248519714665314
ADSK,LIN,0.4265911212833215,Software - Application,Specialty Chemicals,False,Software - Application | Specialty Chemicals,11,0.39367120707397985,0.09930185875897933,0.33151357508063645
APP,INTU,0.4012328522426526,Advertising Agencies,Software - Application,False,Advertising Agencies | Software - Application,22,0.37373002166292096,0.0831209836110367,0.33087710689794864
ADI,PAYX,0.43422500868323965,Semiconductors,Software - Application,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.32712585599170296
DASH,ON,0.40654917921793643,Internet Retail,Semiconductors,False,Internet Retail | Semiconductors,56,0.3759958174739747,0.09344009072360981,0.3269834340629734
CPRT,WDAY,0.49972428068858976,Specialty Business Services,Software - Application,False,Software - Application | Specialty Business Services,22,0.4704057998840303,0.09001082325645218,0.32572172705306124
FAST,INTU,0.4323797053643798,Industrial Distribution,Software - Application,False,Industrial Distribution | Software - Application,11,0.3975479682082996,0.10858779110138671,0.32077028920828116
INTU,PANW,0.4836331880612563,Software - Application,Software - Infrastructure,False,Software - Application | Software - Infrastructure,88,0.4476341527273785,0.1124262880094608,0.3202012266992971
FTNT,ISRG,0.4523336636466884,Software - Infrastructure,Medical Instruments & Supplies,False,Medical Instruments & Supplies | Software - Infrastructure,8,0.43556084803742035,0.05258678815084272,0.3189549352425945
ABNB,WDAY,0.4061012543506434,Travel Services,Software - Application,False,Software - Application | Travel Services,22,0.3882712926676135,0.05591080900153054,0.3189000839272747
ADBE,GFS,0.43343070685128354,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.31844338123745974
ADSK,MU,0.4332836116790764,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.316835491052926
ADSK,COST,0.41548377760584404,Software - Application,Discount Stores,False,Discount Stores | Software - Application,11,0.3919933250054788,0.07429340926349084,0.3161848787562492
CRWD,TSLA,0.40984856683869003,Software - Infrastructure,Auto Manufacturers,False,Auto Manufacturers | Software - Infrastructure,8,0.3956258516459177,0.04503852110241606,0.3157900136292304
AVGO,CSCO,0.41684209713585924,Semiconductors,Communication Equipment,False,Communication Equipment | Semiconductors,14,0.40080305618444917,0.05237820206088142,0.3062159509172767
ADP,TXN,0.43192618732927773,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.3019975514010718
CTAS,SNPS,0.42069091488008264,Specialty Business Services,Software - Infrastructure,False,Software - Infrastructure | Specialty Business Services,16,0.39800426011154905,0.07544864590604623,0.3006900189671337
META,MRVL,0.4511646539548194,Internet Content & Information,Semiconductors,False,Internet Content & Information | Semiconductors,28,0.43512799854805967,0.05375878891829937,0.298307601964986
META,QCOM,0.4510536670988841,Internet Content & Information,Semiconductors,False,Internet Content & Information | Semiconductors,28,0.43512799854805967,0.05375878891829937,0.29624306780845994
ON,PYPL,0.4224222121478132,Semiconductors,Credit Services,False,Credit Services | Semiconductors,14,0.40095321166957626,0.07334302046543453,0.2927204298649656
ADSK,FTNT,0.48029880705016387,Software - Application,Software - Infrastructure,False,Software - Application | Software - Infrastructure,88,0.4476341527273785,0.1124262880094608,0.290542851686401
QCOM,WDAY,0.4308165073688157,Semiconductors,Software - Application,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.28986769363872267
NVDA,PANW,0.42908318456786426,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40753292268418273,0.07443777528423849,0.289507065483788
MELI,ON,0.4027387658505357,Internet Retail,Semiconductors,False,Internet Retail | Semiconductors,56,0.3759958174739747,0.09344009072360981,0.28620422100899956
ABNB,ADBE,0.4042731971459518,Travel Services,Software - Application,False,Software - Application | Travel Services,22,0.3882712926676135,0.05591080900153054,0.28620413054477933
MAR,QCOM,0.4402401722190717,Lodging,Semiconductors,False,Lodging | Semiconductors,14,0.42364435061792116,0.0583307950616309,0.2845121789205134
GOOGL,ZS,0.4469914672996065,Internet Content & Information,Software - Infrastructure,False,Internet Content & Information | Software - Infrastructure,16,0.4235277552127767,0.08284701533775826,0.28321734936582554
PYPL,TEAM,0.45043607433634514,Credit Services,Software - Application,False,Credit Services | Software - Application,11,0.433126292617087,0.06120002417529798,0.2828394588485281
AMD,CDW,0.47176428407663057,Semiconductors,Information Technology Services,False,Information Technology Services | Semiconductors,28,0.4469757015038482,0.08811741543904694,0.28131309173416774
CPRT,MRVL,0.42208550600252254,Specialty Business Services,Semiconductors,False,Semiconductors | Specialty Business Services,28,0.40191871247002336,0.07224767816505948,0.27913414028926214
MCHP,MELI,0.40198065709720104,Semiconductors,Internet Retail,False,Internet Retail | Semiconductors,56,0.3759958174739747,0.09344009072360981,0.2780909074680582
DDOG,GOOGL,0.4326780101664187,Software - Application,Internet Content & Information,False,Internet Content & Information | Software - Application,22,0.4127848144571869,0.07212437282955013,0.27581793683315553
MSFT,TEAM,0.4781451805386499,Software - Infrastructure,Software - Application,False,Software - Application | Software - Infrastructure,88,0.4476341527273785,0.1124262880094608,0.2713869536340457
QCOM,ZS,0.42746617258225633,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40753292268418273,0.07443777528423849,0.26778406288956197
ADI,ADP,0.4285398527621984,Semiconductors,Software - Application,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.2649816926869103
BKNG,TXN,0.4249961568763354,Travel Services,Semiconductors,False,Semiconductors | Travel Services,28,0.41303745348535187,0.045789971924161815,0.2611642437953393
MELI,QCOM,0.40022709057438516,Internet Retail,Semiconductors,False,Internet Retail | Semiconductors,56,0.3759958174739747,0.09344009072360981,0.25932416067622527
ABNB,QCOM,0.42487462660557046,Travel Services,Semiconductors,False,Semiconductors | Travel Services,28,0.41303745348535187,0.045789971924161815,0.25851016331312743
CDW,ROP,0.4382643116525105,Information Technology Services,Software - Application,False,Information Technology Services | Software - Application,22,0.42158757806856967,0.06568350323407553,0.25389531256440695
AAPL,WDAY,0.4768336815719119,Consumer Electronics,Software - Application,False,Consumer Electronics | Software - Application,11,0.46224960201944076,0.057682040700213454,0.25283570718775183
GOOGL,WDAY,0.43092935607734595,Internet Content & Information,Software - Application,False,Internet Content & Information | Software - Application,22,0.4127848144571869,0.07212437282955013,0.25157295527601503
ADI,META,0.4485340732907516,Semiconductors,Internet Content & Information,False,Internet Content & Information | Semiconductors,28,0.43512799854805967,0.05375878891829937,0.24937456762774202
MSFT,ROP,0.4752680999715059,Software - Infrastructure,Software - Application,False,Software - Application | Software - Infrastructure,88,0.4476341527273785,0.1124262880094608,0.2457961365921994
ADBE,ON,0.426764164184391,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.24557172706937833
CDNS,MAR,0.4048142810218342,Software - Application,Lodging,False,Lodging | Software - Application,11,0.39357425547205227,0.04609453339664549,0.24384725739733637
SNPS,TTD,0.4299425452765779,Software - Infrastructure,Advertising Agencies,False,Advertising Agencies | Software - Infrastructure,16,0.4185754103796716,0.047217922705006535,0.24073771664887347
NXPI,ZS,0.4247822156183902,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40753292268418273,0.07443777528423849,0.23172767950602413
AMZN,PANW,0.4339220318393742,Internet Retail,Software - Infrastructure,False,Internet Retail | Software - Infrastructure,32,0.40951571271186554,0.1077087666846665,0.2265954748044031
SNPS,WDAY,0.4726781536148997,Software - Infrastructure,Software - Application,False,Software - Application | Software - Infrastructure,88,0.4476341527273785,0.1124262880094608,0.2227592970552732
GFS,PYPL,0.4170699795693125,Semiconductors,Credit Services,False,Credit Services | Semiconductors,14,0.40095321166957626,0.07334302046543453,0.21974508000160498
ADBE,ODFL,0.41175113443368444,Software - Application,Trucking,False,Software - Application | Trucking,11,0.3969347164825766,0.0684576338979014,0.21643193180186782
DDOG,PANW,0.47153235761420015,Software - Application,Software - Infrastructure,False,Software - Application | Software - Infrastructure,88,0.4476341527273785,0.1124262880094608,0.2125677660442777
MRVL,PLTR,0.4232868814144173,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40753292268418273,0.07443777528423849,0.2116393010145523
MCHP,META,0.4464479770793156,Semiconductors,Internet Content & Information,False,Internet Content & Information | Semiconductors,28,0.43512799854805967,0.05375878891829937,0.2105698204708373
ADP,CPRT,0.4892696893688337,Software - Application,Specialty Business Services,False,Software - Application | Specialty Business Services,22,0.4704057998840303,0.09001082325645218,0.20957356907021935
DDOG,SNPS,0.4706581765448344,Software - Application,Software - Infrastructure,False,Software - Application | Software - Infrastructure,88,0.4476341527273785,0.1124262880094608,0.20479217294373703
ADBE,DASH,0.40634275078752274,Software - Application,Internet Retail,False,Internet Retail | Software - Application,44,0.3814399537475055,0.1220706506418933,0.20400314825118887
MAR,ROP,0.4029023709436327,Lodging,Software - Application,False,Lodging | Software - Application,11,0.39357425547205227,0.04609453339664549,0.20236923522604228
KLAC,MELI,0.4346973601200648,Semiconductor Equipment & Materials,Internet Retail,False,Internet Retail | Semiconductor Equipment & Materials,16,0.41983455284890314,0.07754833254269153,0.19165863125399224
ADBE,FTNT,0.4689042490216861,Software - Application,Software - Infrastructure,False,Software - Application | Software - Infrastructure,88,0.4476341527273785,0.1124262880094608,0.18919148422402499
AMD,MDB,0.4211685804223851,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40753292268418273,0.07443777528423849,0.18318196219775498
ADBE,MDB,0.4680827963179902,Software - Application,Software - Infrastructure,False,Software - Application | Software - Infrastructure,88,0.4476341527273785,0.1124262880094608,0.1818848950068594
CDW,MRVL,0.4629952640993656,Information Technology Services,Semiconductors,False,Information Technology Services | Semiconductors,28,0.4469757015038482,0.08811741543904694,0.18179791719604554
ADI,ZS,0.42103972768272246,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40753292268418273,0.07443777528423849,0.18145094942674456
ADI,FTNT,0.4209117717794487,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40753292268418273,0.07443777528423849,0.17973198479104513
ADBE,AVGO,0.42061729330466946,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.17838057997188095
FTNT,NVDA,0.42066562921291173,Software - Infrastructure,Semiconductors,False,Semiconductors | Software - Infrastructure,112,0.40753292268418273,0.07443777528423849,0.1764252958740658
AMAT,MELI,0.433299772908369,Semiconductor Equipment & Materials,Internet Retail,False,Internet Retail | Semiconductor Equipment & Materials,16,0.41983455284890314,0.07754833254269153,0.17363648731006653
BKNG,NVDA,0.4209343170614681,Travel Services,Semiconductors,False,Semiconductors | Travel Services,28,0.41303745348535187,0.045789971924161815,0.17245836248153135
GOOGL,TXN,0.4442249610854889,Internet Content & Information,Semiconductors,False,Internet Content & Information | Semiconductors,28,0.43512799854805967,0.05375878891829937,0.169218144985641
ADBE,ISRG,0.4574265662118058,Software - Application,Medical Instruments & Supplies,False,Medical Instruments & Supplies | Software - Application,11,0.4477149941160915,0.057930972819318735,0.16764041104581057
CDNS,INTC,0.41911234154069393,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.16193002531951148
DASH,MSFT,0.42683639163105763,Internet Retail,Software - Infrastructure,False,Internet Retail | Software - Infrastructure,32,0.40951571271186554,0.1077087666846665,0.1608102984773836
META,SNPS,0.43671949919768704,Internet Content & Information,Software - Infrastructure,False,Internet Content & Information | Software - Infrastructure,16,0.4235277552127767,0.08284701533775826,0.15923016575949114
ADSK,CTAS,0.48432556141701116,Software - Application,Specialty Business Services,False,Software - Application | Specialty Business Services,22,0.4704057998840303,0.09001082325645218,0.15464541962161263
SNPS,TEAM,0.4649280308344824,Software - Infrastructure,Software - Application,False,Software - Application | Software - Infrastructure,88,0.4476341527273785,0.1124262880094608,0.15382414925634316
ASML,ZS,0.46432684073956193,Semiconductor Equipment & Materials,Software - Infrastructure,False,Semiconductor Equipment & Materials | Software - Infrastructure,32,0.453469451548433,0.07532125415438186,0.14414774837491612
CDNS,LIN,0.40786130871776666,Software - Application,Specialty Chemicals,False,Software - Application | Specialty Chemicals,11,0.39367120707397985,0.09930185875897933,0.14289865085233036
CTSH,WDAY,0.43094060180354476,Information Technology Services,Software - Application,False,Information Technology Services | Software - Application,22,0.42158757806856967,0.06568350323407553,0.14239532415991632
ISRG,ZS,0.4430315877186673,Medical Instruments & Supplies,Software - Infrastructure,False,Medical Instruments & Supplies | Software - Infrastructure,8,0.43556084803742035,0.05258678815084272,0.14206495479087802
NVDA,PYPL,0.41130864890870317,Semiconductors,Credit Services,False,Credit Services | Semiconductors,14,0.40095321166957626,0.07334302046543453,0.1411918567494404
GFS,ZS,0.41784880950131087,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40753292268418273,0.07443777528423849,0.13858402911340678
DASH,META,0.4520912655314933,Internet Retail,Internet Content & Information,False,Internet Content & Information | Internet Retail,8,0.4339053097469012,0.1316243843830033,0.13816555245321585
MELI,PLTR,0.42411440188307653,Internet Retail,Software - Infrastructure,False,Internet Retail | Software - Infrastructure,32,0.40951571271186554,0.1077087666846665,0.1355385417600299
GFS,WDAY,0.4165915043974114,Semiconductors,Software - Application,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.13437487691678374
BKNG,QCOM,0.4191668557931412,Travel Services,Semiconductors,False,Semiconductors | Travel Services,28,0.41303745348535187,0.045789971924161815,0.13385905363604467
ADBE,AMAT,0.45505381259277555,Software - Application,Semiconductor Equipment & Materials,False,Semiconductor Equipment & Materials | Software - Application,44,0.4429357474619367,0.09241917980021443,0.1311206738366957
ON,WDAY,0.4159666432519531,Semiconductors,Software - Application,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.1275445500786998
TSLA,TXN,0.44201462812144693,Auto Manufacturers,Semiconductors,False,Auto Manufacturers | Semiconductors,14,0.4356965963562594,0.05061055995978247,0.12483623516926372
TXN,WDAY,0.41561930673953623,Semiconductors,Software - Application,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.12374783152794502
CPRT,PAYX,0.4812936150610724,Specialty Business Services,Software - Application,False,Software - Application | Specialty Business Services,22,0.4704057998840303,0.09001082325645218,0.12096117759106938
AMD,PYPL,0.4098235483873699,Semiconductors,Credit Services,False,Credit Services | Semiconductors,14,0.40095321166957626,0.07334302046543453,0.12094316080115754
MELI,SNPS,0.42204276583652656,Internet Retail,Software - Infrastructure,False,Internet Retail | Software - Infrastructure,32,0.40951571271186554,0.1077087666846665,0.11630486087855627
CTSH,QCOM,0.4568900692016507,Information Technology Services,Semiconductors,False,Information Technology Services | Semiconductors,28,0.4469757015038482,0.08811741543904694,0.11251314678720392
MSTR,NVDA,0.41442998142095183,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.11074737422349577
CSGP,PAYX,0.42399776284980434,Real Estate Services,Software - Application,False,Real Estate Services | Software - Application,11,0.41821770975212086,0.05285510379862093,0.10935657452694834
META,NXPI,0.44100422413495505,Internet Content & Information,Semiconductors,False,Internet Content & Information | Semiconductors,28,0.43512799854805967,0.05375878891829937,0.10930725384877717
DDOG,NXPI,0.4139782764609914,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.10580980924071773
ADBE,CRWD,0.4594779039300228,Software - Application,Software - Infrastructure,False,Software - Application | Software - Infrastructure,88,0.4476341527273785,0.1124262880094608,0.1053468135641696
AMD,ISRG,0.43155374736324004,Semiconductors,Medical Instruments & Supplies,False,Medical Instruments & Supplies | Semiconductors,14,0.4258172570754973,0.05640293492419041,0.10170552818666284
PANW,WDAY,0.4589128700194745,Software - Infrastructure,Software - Application,False,Software - Application | Software - Infrastructure,88,0.4476341527273785,0.1124262880094608,0.10032099691085496
IDXX,ROP,0.4289067301245585,Diagnostics & Research,Software - Application,False,Diagnostics & Research | Software - Application,11,0.42336319307306014,0.05660029974248187,0.09794183205248287
ASML,CRWD,0.46067642513809975,Semiconductor Equipment & Materials,Software - Infrastructure,False,Semiconductor Equipment & Materials | Software - Infrastructure,32,0.453469451548433,0.07532125415438186,0.09568313314187554
MRVL,TEAM,0.4129206476418379,Semiconductors,Software - Application,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.09424891997643657
MCHP,ZS,0.4145099485042067,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40753292268418273,0.07443777528423849,0.09372963919706617
CSGP,TEAM,0.42314318244026333,Real Estate Services,Software - Application,False,Real Estate Services | Software - Application,11,0.41821770975212086,0.05285510379862093,0.09318821332578647
DDOG,PLTR,0.4577139957498303,Software - Application,Software - Infrastructure,False,Software - Application | Software - Infrastructure,88,0.4476341527273785,0.1124262880094608,0.089657349725925
DASH,LRCX,0.42626817632174746,Internet Retail,Semiconductor Equipment & Materials,False,Internet Retail | Semiconductor Equipment & Materials,16,0.41983455284890314,0.07754833254269153,0.08296275705609159
ADBE,CTSH,0.42701139562509277,Software - Application,Information Technology Services,False,Information Technology Services | Software - Application,22,0.42158757806856967,0.06568350323407553,0.08257503466577153
LRCX,MELI,0.42574338366383024,Semiconductor Equipment & Materials,Internet Retail,False,Internet Retail | Semiconductor Equipment & Materials,16,0.41983455284890314,0.07754833254269153,0.07619545928565519
AAPL,ZS,0.4536537358708807,Consumer Electronics,Software - Infrastructure,False,Consumer Electronics | Software - Infrastructure,8,0.4473723205705498,0.0834646023357534,0.07525843440866835
CRWD,QCOM,0.41291386337641417,Software - Infrastructure,Semiconductors,False,Semiconductors | Software - Infrastructure,112,0.40753292268418273,0.07443777528423849,0.07228776883355895
META,WDAY,0.41782006572098507,Internet Content & Information,Software - Application,False,Internet Content & Information | Software - Application,22,0.4127848144571869,0.07212437282955013,0.06981344954912623
CDNS,FTNT,0.4551521525803181,Software - Application,Software - Infrastructure,False,Software - Application | Software - Infrastructure,88,0.4476341527273785,0.1124262880094608,0.06687048008119735
CDNS,PANW,0.4549719393538035,Software - Application,Software - Infrastructure,False,Software - Application | Software - Infrastructure,88,0.4476341527273785,0.1124262880094608,0.06526753445606509
DDOG,PYPL,0.437105771679543,Software - Application,Credit Services,False,Credit Services | Software - Application,11,0.433126292617087,0.06120002417529798,0.06502414200127425
ADP,NXPI,0.40984705425948087,Software - Application,Semiconductors,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.060651619965931006
NVDA,TEAM,0.4097787265102394,Semiconductors,Software - Application,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.05990473265693107
NXPI,PAYX,0.4097652901527686,Semiconductors,Software - Application,False,Semiconductors | Software - Application,154,0.4042984411953886,0.09148334483413655,0.05975786048587994
GOOGL,MELI,0.44023656828574237,Internet Content & Information,Internet Retail,False,Internet Content & Information | Internet Retail,8,0.4339053097469012,0.1316243843830033,0.04810095461049466
FTNT,NXPI,0.41060614420870306,Software - Infrastructure,Semiconductors,False,Semiconductors | Software - Infrastructure,112,0.40753292268418273,0.07443777528423849,0.041285778796925666
