Stock_A,Stock_B,Correlation,Industry_A,Industry_B,Same_Industry,Industry_Pair,count,mean,std,Industry_Z
ADI,MSTR,0.4001824601412123,Semiconductors,Software - Application,False,Semiconductors | Software - Application,154,0.3567471712088616,0.10226204992417469,0.4247449465814256
LRCX,ZS,0.4618777927803065,Semiconductor Equipment & Materials,Software - Infrastructure,False,Semiconductor Equipment & Materials | Software - Infrastructure,32,0.4369418551488683,0.05930954152283897,0.42043720101656573
DASH,FTNT,0.41732812988818135,Internet Retail,Software - Infrastructure,False,Internet Retail | Software - Infrastructure,32,0.3687313227740198,0.11640448098923055,0.41748227131099525
MCHP,MSFT,0.43716541340779524,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.4108427582867675
MAR,ON,0.49631254450844825,Lodging,Semiconductors,False,Lodging | Semiconductors,14,0.455695475891972,0.09920391494024595,0.4094300980051175
MAR,ROP,0.47178405928449424,Lodging,Software - Application,False,Lodging | Software - Application,11,0.4451093427992012,0.06563216061070987,0.40642752329168685
GFS,SBUX,0.434626561550167,Semiconductors,Restaurants,False,Restaurants | Semiconductors,14,0.39679413464040997,0.09314145264712421,0.40618248733020074
FTNT,GFS,0.4367658178798341,Software - Infrastructure,Semiconductors,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.40570371902025953
BKNG,TXN,0.4771013770793696,Travel Services,Semiconductors,False,Semiconductors | Travel Services,28,0.44326066641162915,0.08401498890944897,0.40279372891679904
ADSK,HON,0.41173694182488896,Software - Application,Conglomerates,False,Conglomerates | Software - Application,11,0.37498184105804294,0.09191955495602266,0.39986160490475464
ABNB,ON,0.476819176875152,Travel Services,Semiconductors,False,Semiconductors | Travel Services,28,0.44326066641162915,0.08401498890944897,0.39943480204100373
PYPL,WDAY,0.44086527339198667,Credit Services,Software - Application,False,Credit Services | Software - Application,11,0.4153387402770123,0.06436460587818563,0.3965927044326982
AXON,ZS,0.4076226448952734,Aerospace & Defense,Software - Infrastructure,False,Aerospace & Defense | Software - Infrastructure,8,0.3709068136721952,0.09414898630462593,0.3899758527859391
NXPI,ZS,0.4355114781365561,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.38957215411727647
ADP,PYPL,0.44004830040707393,Software - Application,Credit Services,False,Credit Services | Software - Application,11,0.4153387402770123,0.06436460587818563,0.383899812527807
DASH,ZS,0.41307105874566924,Internet Retail,Software - Infrastructure,False,Internet Retail | Software - Infrastructure,32,0.3687313227740198,0.11640448098923055,0.38091090304119496
CRWD,WDAY,0.42798947961162176,Software - Infrastructure,Software - Application,False,Software - Application | Software - Infrastructure,88,0.3817273727843796,0.12151303970628217,0.3807172212880656
FTNT,QCOM,0.4343453593312093,Software - Infrastructure,Semiconductors,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.3745751636337566
MELI,PLTR,0.41216167515942254,Internet Retail,Software - Infrastructure,False,Internet Retail | Software - Infrastructure,32,0.3687313227740198,0.11640448098923055,0.3730986300211311
BKNG,INTU,0.45153506104406743,Travel Services,Software - Application,False,Software - Application | Travel Services,22,0.42827228830897757,0.06260979422594667,0.3715516561376804
KLAC,MSFT,0.4588690533493441,Semiconductor Equipment & Materials,Software - Infrastructure,False,Semiconductor Equipment & Materials | Software - Infrastructure,32,0.4369418551488683,0.05930954152283897,0.36970776771275565
DASH,LRCX,0.4260086851894411,Internet Retail,Semiconductor Equipment & Materials,False,Internet Retail | Semiconductor Equipment & Materials,16,0.38818394153912894,0.10413585565337005,0.36322497580676577
KLAC,ZS,0.4584527616937955,Semiconductor Equipment & Materials,Software - Infrastructure,False,Semiconductor Equipment & Materials | Software - Infrastructure,32,0.4369418551488683,0.05930954152283897,0.3626888017106619
CSX,ON,0.4087768512055271,Railroads,Semiconductors,False,Railroads | Semiconductors,14,0.37155253239744807,0.10279842976655729,0.3621097996594979
ASML,PANW,0.45807187784285985,Semiconductor Equipment & Materials,Software - Infrastructure,False,Semiconductor Equipment & Materials | Software - Infrastructure,32,0.4369418551488683,0.05930954152283897,0.35626683584891294
CRWD,GOOGL,0.454936875774532,Software - Infrastructure,Internet Content & Information,False,Internet Content & Information | Software - Infrastructure,16,0.4209388230701454,0.09566049152989267,0.35540328259512083
AAPL,TEAM,0.4268476089232985,Consumer Electronics,Software - Application,False,Consumer Electronics | Software - Application,11,0.41459178811196656,0.03578304450997223,0.34250357897624933
ADBE,CDW,0.44412788998398006,Software - Application,Information Technology Services,False,Information Technology Services | Software - Application,22,0.4173177670299344,0.07981785811827594,0.3358912853100845
ISRG,NVDA,0.4890307153370806,Medical Instruments & Supplies,Semiconductors,False,Medical Instruments & Supplies | Semiconductors,14,0.4628458792278822,0.0788466008406436,0.3320984776771853
FTNT,MCHP,0.4309238004173478,Software - Infrastructure,Semiconductors,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.33057185433567504
ISRG,MRVL,0.48875337228361626,Medical Instruments & Supplies,Semiconductors,False,Medical Instruments & Supplies | Semiconductors,14,0.4628458792278822,0.0788466008406436,0.32858097596490643
MAR,TEAM,0.46655501597848087,Lodging,Software - Application,False,Lodging | Software - Application,11,0.4451093427992012,0.06563216061070987,0.3267555567229054
MDB,MRVL,0.43024612870490225,Software - Infrastructure,Semiconductors,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.321856587781446
ADI,ZS,0.42975551068884776,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.31554694447231124
ARM,BKR,0.4390181845478123,Semiconductors,Oil & Gas Equipment & Services,False,Oil & Gas Equipment & Services | Semiconductors,14,0.4194480719896133,0.06216552645874429,0.31480651211385663
ABNB,WDAY,0.44753614497222266,Travel Services,Software - Application,False,Software - Application | Travel Services,22,0.42827228830897757,0.06260979422594667,0.30768120070360794
CTAS,INTU,0.43018979706977767,Specialty Business Services,Software - Application,False,Software - Application | Specialty Business Services,22,0.38111637410783833,0.15974217647305025,0.30720392100215566
DASH,MU,0.40859668037688796,Internet Retail,Semiconductors,False,Internet Retail | Semiconductors,56,0.3762273897256243,0.10576066170610406,0.3060617258732169
MSFT,NXPI,0.42843597821494617,Software - Infrastructure,Semiconductors,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.29857696177152393
BKNG,FTNT,0.43695260594035,Travel Services,Software - Infrastructure,False,Software - Infrastructure | Travel Services,16,0.41908166756512966,0.06069618311724013,0.29443265552137005
ADP,BKNG,0.44662470638865137,Software - Application,Travel Services,False,Software - Application | Travel Services,22,0.42827228830897757,0.06260979422594667,0.2931237565394875
CRWD,MCHP,0.42783218083750235,Software - Infrastructure,Semiconductors,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.29081176367851636
AMD,META,0.46479988722407256,Semiconductors,Internet Content & Information,False,Internet Content & Information | Semiconductors,28,0.4440185209220318,0.07234989125486235,0.2872342437784122
ADSK,MDB,0.4160648600871914,Software - Application,Software - Infrastructure,False,Software - Application | Software - Infrastructure,88,0.3817273727843796,0.12151303970628217,0.2825827366825105
ADP,CTSH,0.4398067469713955,Software - Application,Information Technology Services,False,Information Technology Services | Software - Application,22,0.4173177670299344,0.07981785811827594,0.2817537387201797
PLTR,QCOM,0.425766782160236,Software - Infrastructure,Semiconductors,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.2642494921795788
GFS,ZS,0.42573395027961985,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.26382725441195276
PYPL,TXN,0.46870790902167614,Credit Services,Semiconductors,False,Credit Services | Semiconductors,14,0.44799994332840004,0.07947475935046083,0.26056028181173757
FANG,GFS,0.4352582971658759,Oil & Gas E&P,Semiconductors,False,Oil & Gas E&P | Semiconductors,14,0.4187974873922603,0.06371128875165978,0.25836566950918494
DDOG,MSFT,0.41178563324141676,Software - Application,Software - Infrastructure,False,Software - Application | Software - Infrastructure,88,0.3817273727843796,0.12151303970628217,0.24736654213978265
CRWD,GFS,0.4242940866441604,Software - Infrastructure,Semiconductors,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.24530974046779674
BKNG,WDAY,0.442999150887385,Travel Services,Software - Application,False,Software - Application | Travel Services,22,0.42827228830897757,0.06260979422594667,0.23521659447180154
ADBE,CTAS,0.41867191620585953,Software - Application,Specialty Business Services,False,Software - Application | Specialty Business Services,22,0.38111637410783833,0.15974217647305025,0.23510097913532005
BKR,MCHP,0.43401968137984426,Oil & Gas Equipment & Services,Semiconductors,False,Oil & Gas Equipment & Services | Semiconductors,14,0.4194480719896133,0.06216552645874429,0.23440016067267264
MSTR,PYPL,0.4302374838560167,Software - Application,Credit Services,False,Credit Services | Software - Application,11,0.4153387402770123,0.06436460587818563,0.23147416776234556
FANG,MRVL,0.43335290497640505,Oil & Gas E&P,Semiconductors,False,Oil & Gas E&P | Semiconductors,14,0.4187974873922603,0.06371128875165978,0.22845900419437923
ADSK,CPRT,0.4171713880685519,Software - Application,Specialty Business Services,False,Software - Application | Specialty Business Services,22,0.38111637410783833,0.15974217647305025,0.2257075417198685
BKNG,MSFT,0.43251690100247386,Travel Services,Software - Infrastructure,False,Software - Infrastructure | Travel Services,16,0.41908166756512966,0.06069618311724013,0.2213521962557818
ASML,BKNG,0.418757423388136,Semiconductor Equipment & Materials,Travel Services,False,Semiconductor Equipment & Materials | Travel Services,8,0.40985729894120326,0.042075509578448175,0.2115274309474204
CEG,PANW,0.40089981397947666,Utilities - Independent Power Producers,Software - Infrastructure,False,Software - Infrastructure | Utilities - Independent Power Producers,8,0.38379412999008544,0.08234453889988512,0.20773307152995768
META,MU,0.4586190974728359,Internet Content & Information,Semiconductors,False,Internet Content & Information | Semiconductors,28,0.4440185209220318,0.07234989125486235,0.20180509324294046
FANG,TXN,0.43151861479106746,Oil & Gas E&P,Semiconductors,False,Oil & Gas E&P | Semiconductors,14,0.4187974873922603,0.06371128875165978,0.19966834211112622
GOOGL,QCOM,0.4583299185591428,Internet Content & Information,Semiconductors,False,Internet Content & Information | Semiconductors,28,0.4440185209220318,0.07234989125486235,0.19780814302397678
CTSH,TXN,0.49109918897127536,Information Technology Services,Semiconductors,False,Information Technology Services | Semiconductors,28,0.46932008689215526,0.1161767773360782,0.18746519380647933
MSTR,ZS,0.40380663379675097,Software - Application,Software - Infrastructure,False,Software - Application | Software - Infrastructure,88,0.3817273727843796,0.12151303970628217,0.18170281202528302
AMD,CRWD,0.4193311907030387,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.18148390826404653
PANW,TSLA,0.4289817048324793,Software - Infrastructure,Auto Manufacturers,False,Auto Manufacturers | Software - Infrastructure,8,0.41207461874065027,0.09422331039146714,0.17943634140623618
ADBE,ZS,0.4033919109265721,Software - Application,Software - Infrastructure,False,Software - Application | Software - Infrastructure,88,0.3817273727843796,0.12151303970628217,0.17828982136040206
MSFT,WDAY,0.4023662182866024,Software - Infrastructure,Software - Application,False,Software - Application | Software - Infrastructure,88,0.3817273727843796,0.12151303970628217,0.16984881253987558
ASML,DASH,0.40550398283641287,Semiconductor Equipment & Materials,Internet Retail,False,Internet Retail | Semiconductor Equipment & Materials,16,0.38818394153912894,0.10413585565337005,0.166321592007041
MU,SBUX,0.41205174331813993,Semiconductors,Restaurants,False,Restaurants | Semiconductors,14,0.39679413464040997,0.09314145264712421,0.16381115222171755
ABNB,INTU,0.4383947628450459,Travel Services,Software - Application,False,Software - Application | Travel Services,22,0.42827228830897757,0.06260979422594667,0.16167557586179393
BKR,NVDA,0.4294482278930781,Oil & Gas Equipment & Services,Semiconductors,False,Oil & Gas Equipment & Services | Semiconductors,14,0.4194480719896133,0.06216552645874429,0.16086336709625304
ISRG,MU,0.4754229700013309,Medical Instruments & Supplies,Semiconductors,False,Medical Instruments & Supplies | Semiconductors,14,0.4628458792278822,0.0788466008406436,0.1595134176915019
ASML,GEHC,0.44355077691206174,Semiconductor Equipment & Materials,Medical Devices,False,Medical Devices | Semiconductor Equipment & Materials,8,0.43015146691434397,0.08516843094081811,0.15732719095211098
AAPL,ADP,0.4202048537208073,Consumer Electronics,Software - Application,False,Consumer Electronics | Software - Application,11,0.41459178811196656,0.03578304450997223,0.15686383553183816
META,PANW,0.4358675121085879,Internet Content & Information,Software - Infrastructure,False,Internet Content & Information | Software - Infrastructure,16,0.4209388230701454,0.09566049152989267,0.15605908771415253
PLTR,TEAM,0.40023444521733864,Software - Infrastructure,Software - Application,False,Software - Application | Software - Infrastructure,88,0.3817273727843796,0.12151303970628217,0.15230523800321166
AMD,CEG,0.4199014824244753,Semiconductors,Utilities - Independent Power Producers,False,Semiconductors | Utilities - Independent Power Producers,14,0.40058957862243033,0.135902387711385,0.14210128407057507
CDNS,CDW,0.4278892842731386,Software - Application,Information Technology Services,False,Information Technology Services | Software - Application,22,0.4173177670299344,0.07981785811827594,0.13244551397932894
AVGO,BKR,0.42698509264292894,Semiconductors,Oil & Gas Equipment & Services,False,Oil & Gas Equipment & Services | Semiconductors,14,0.4194480719896133,0.06216552645874429,0.12124116182491464
BKNG,GFS,0.45304888495032797,Travel Services,Semiconductors,False,Semiconductors | Travel Services,28,0.44326066641162915,0.08401498890944897,0.11650562198191237
ADBE,LIN,0.4282807875569703,Software - Application,Specialty Chemicals,False,Software - Application | Specialty Chemicals,11,0.41363596673896197,0.15455334058260475,0.09475577016195942
AVGO,FTNT,0.4122233699976413,Semiconductors,Software - Infrastructure,False,Semiconductors | Software - Infrastructure,112,0.40521957287364174,0.07775685439210143,0.09007305116384716
BKNG,PANW,0.42442609888341754,Travel Services,Software - Infrastructure,False,Software - Infrastructure | Travel Services,16,0.41908166756512966,0.06069618311724013,0.0880521812708491
ISRG,TXN,0.4687219185336051,Medical Instruments & Supplies,Semiconductors,False,Medical Instruments & Supplies | Semiconductors,14,0.4628458792278822,0.0788466008406436,0.07452495406363775
DXCM,QCOM,0.4090489712149885,Medical Devices,Semiconductors,False,Medical Devices | Semiconductors,28,0.40152691882991076,0.10246024610161607,0.07341435016286874
ASML,MSFT,0.44096681208814087,Semiconductor Equipment & Materials,Software - Infrastructure,False,Semiconductor Equipment & Materials | Software - Infrastructure,32,0.4369418551488683,0.05930954152283897,0.06786356521947888
CSCO,PLTR,0.40946428481602093,Communication Equipment,Software - Infrastructure,False,Communication Equipment | Software - Infrastructure,8,0.40567956441408926,0.07043350017870013,0.05373466308403362
BKR,GFS,0.4227652307588726,Oil & Gas Equipment & Services,Semiconductors,False,Oil & Gas Equipment & Services | Semiconductors,14,0.4194480719896133,0.06216552645874429,0.05336010097912898
CSCO,INTU,0.4009160600312837,Communication Equipment,Software - Application,False,Communication Equipment | Software - Application,11,0.39774251676793476,0.06014884090739359,0.0527615032222318
PYPL,TEAM,0.4184892583987003,Credit Services,Software - Application,False,Credit Services | Software - Application,11,0.4153387402770123,0.06436460587818563,0.04894799057187747
AVGO,CDW,0.47429588348234586,Semiconductors,Information Technology Services,False,Information Technology Services | Semiconductors,28,0.46932008689215526,0.1161767773360782,0.04282952845039353
GOOGL,MSFT,0.4244698562956885,Internet Content & Information,Software - Infrastructure,False,Internet Content & Information | Software - Infrastructure,16,0.4209388230701454,0.09566049152989267,0.0369121375927668
AMAT,PLTR,0.43865828639176363,Semiconductor Equipment & Materials,Software - Infrastructure,False,Semiconductor Equipment & Materials | Software - Infrastructure,32,0.4369418551488683,0.05930954152283897,0.028940221064335296
ADP,ISRG,0.406604125874001,Software - Application,Medical Instruments & Supplies,False,Medical Instruments & Supplies | Software - Application,11,0.4050821086399972,0.05975140510603701,0.02547249276067694
ON,PYPL,0.44875631114939823,Semiconductors,Credit Services,False,Credit Services | Semiconductors,14,0.44799994332840004,0.07947475935046083,0.009517082243216735
ADSK,LIN,0.41440677893545347,Software - Application,Specialty Chemicals,False,Software - Application | Specialty Chemicals,11,0.41363596673896197,0.15455334058260475,0.004987353839042516
ABNB,MDB,0.4191653113092811,Travel Services,Software - Infrastructure,False,Software - Infrastructure | Travel Services,16,0.41908166756512966,0.06069618311724013,0.0013780725550709486
AMAT,PANW,0.4369223881379136,Semiconductor Equipment & Materials,Software - Infrastructure,False,Semiconductor Equipment & Materials | Software - Infrastructure,32,0.4369418551488683,0.05930954152283897,-0.0003282273046602539
AVGO,CSCO,0.4997498686756036,Semiconductors,Communication Equipment,False,Communication Equipment | Semiconductors,14,0.4998173349434575,0.07228738457705196,-0.0009333062504419862
ABNB,MRVL,0.44295559000842577,Travel Services,Semiconductors,False,Semiconductors | Travel Services,28,0.44326066641162915,0.08401498890944897,-0.003631213991257976
TSLA,ZS,0.41154239795212677,Auto Manufacturers,Software - Infrastructure,False,Auto Manufacturers | Software - Infrastructure,8,0.41207461874065027,0.09422331039146714,-0.005648504455132096
ADBE,ISRG,0.4041474993479475,Software - Application,Medical Instruments & Supplies,False,Medical Instruments & Supplies | Software - Application,11,0.4050821086399972,0.05975140510603701,-0.015641628684565683
FANG,ON,0.4175702203087888,Oil & Gas E&P,Semiconductors,False,Oil & Gas E&P | Semiconductors,14,0.4187974873922603,0.06371128875165978,-0.01926294550805977
ARM,ISRG,0.4607458574223329,Semiconductors,Medical Instruments & Supplies,False,Medical Instruments & Supplies | Semiconductors,14,0.4628458792278822,0.0788466008406436,-0.02663427190467713
ADI,GOOGL,0.4419826516901481,Semiconductors,Internet Content & Information,False,Internet Content & Information | Semiconductors,28,0.4440185209220318,0.07234989125486235,-0.028139216197465667
ARM,META,0.4417458611688126,Semiconductors,Internet Content & Information,False,Internet Content & Information | Semiconductors,28,0.4440185209220318,0.07234989125486235,-0.03141206868180998
GOOGL,PLTR,0.4175472856034282,Internet Content & Information,Software - Infrastructure,False,Internet Content & Information | Software - Infrastructure,16,0.4209388230701454,0.09566049152989267,-0.03545389964526169
BKNG,MRVL,0.43947067235479814,Travel Services,Semiconductors,False,Semiconductors | Travel Services,28,0.44326066641162915,0.08401498890944897,-0.04511092730031595
META,QCOM,0.4405898119476377,Internet Content & Information,Semiconductors,False,Internet Content & Information | Semiconductors,28,0.4440185209220318,0.07234989125486235,-0.04739065829851808
FTNT,LRCX,0.43400186860414164,Software - Infrastructure,Semiconductor Equipment & Materials,False,Semiconductor Equipment & Materials | Software - Infrastructure,32,0.4369418551488683,0.05930954152283897,-0.04957021196318852
ASML,PLTR,0.43378986202256387,Semiconductor Equipment & Materials,Software - Infrastructure,False,Semiconductor Equipment & Materials | Software - Infrastructure,32,0.4369418551488683,0.05930954152283897,-0.05314478995071407
FANG,MU,0.4152971445400114,Oil & Gas E&P,Semiconductors,False,Oil & Gas E&P | Semiconductors,14,0.4187974873922603,0.06371128875165978,-0.05494070078997952
BKNG,ROP,0.4240240816156171,Travel Services,Software - Application,False,Software - Application | Travel Services,22,0.42827228830897757,0.06260979422594667,-0.06785211077406672
INTU,LIN,0.40019860010685326,Software - Application,Specialty Chemicals,False,Software - Application | Specialty Chemicals,11,0.41363596673896197,0.15455334058260475,-0.08694322996484687
META,ON,0.43738355196925227,Internet Content & Information,Semiconductors,False,Internet Content & Information | Semiconductors,28,0.4440185209220318,0.07234989125486235,-0.09170668867223253
FTNT,KLAC,0.43110495858606185,Software - Infrastructure,Semiconductor Equipment & Materials,False,Semiconductor Equipment & Materials | Software - Infrastructure,32,0.4369418551488683,0.05930954152283897,-0.09841412381444176
ISRG,MSFT,0.4349202297423634,Medical Instruments & Supplies,Software - Infrastructure,False,Medical Instruments & Supplies | Software - Infrastructure,8,0.44137569310049574,0.057734937356875154,-0.11181207867654552
CDW,ROP,0.4075305604994526,Information Technology Services,Software - Application,False,Information Technology Services | Software - Application,22,0.4173177670299344,0.07981785811827594,-0.12261925791066594
CTSH,ON,0.45469875483569094,Information Technology Services,Semiconductors,False,Information Technology Services | Semiconductors,28,0.46932008689215526,0.1161767773360782,-0.1258541714766926
CSCO,TXN,0.490012830923394,Communication Equipment,Semiconductors,False,Communication Equipment | Semiconductors,14,0.4998173349434575,0.07228738457705196,-0.13563229707962063
PYPL,ROP,0.40557328803966436,Credit Services,Software - Application,False,Credit Services | Software - Application,11,0.4153387402770123,0.06436460587818563,-0.1517208425983328
AMD,PYPL,0.434898593610243,Semiconductors,Credit Services,False,Credit Services | Semiconductors,14,0.44799994332840004,0.07947475935046083,-0.1648491901734969
MU,TSLA,0.47997192529050225,Semiconductors,Auto Manufacturers,False,Auto Manufacturers | Semiconductors,14,0.49208959066616176,0.06792751425880043,-0.1783911204153858
BKNG,NVDA,0.4275172588963061,Travel Services,Semiconductors,False,Semiconductors | Travel Services,28,0.44326066641162915,0.08401498890944897,-0.18738808062322346
ABNB,NVDA,0.42576732254957617,Travel Services,Semiconductors,False,Semiconductors | Travel Services,28,0.44326066641162915,0.08401498890944897,-0.20821693949049064
GOOGL,ZS,0.40081426162412986,Internet Content & Information,Software - Infrastructure,False,Internet Content & Information | Software - Infrastructure,16,0.4209388230701454,0.09566049152989267,-0.2103748488447488
CDW,MRVL,0.444234811067442,Information Technology Services,Semiconductors,False,Information Technology Services | Semiconductors,28,0.46932008689215526,0.1161767773360782,-0.2159233230591871
ASML,SNPS,0.42207011096785163,Semiconductor Equipment & Materials,Software - Infrastructure,False,Semiconductor Equipment & Materials | Software - Infrastructure,32,0.4369418551488683,0.05930954152283897,-0.25074792013507374
MAR,MRVL,0.42972766520860256,Lodging,Semiconductors,False,Lodging | Semiconductors,14,0.455695475891972,0.09920391494024595,-0.2617619546467575
AAPL,CDNS,0.4050860521998039,Consumer Electronics,Software - Application,False,Consumer Electronics | Software - Application,11,0.41459178811196656,0.03578304450997223,-0.26564916547314815
CDNS,MAR,0.42553765397265075,Software - Application,Lodging,False,Lodging | Software - Application,11,0.4451093427992012,0.06563216061070987,-0.2982027201974631
AAPL,AMD,0.457688790102455,Consumer Electronics,Semiconductors,False,Consumer Electronics | Semiconductors,14,0.4856592083407298,0.09368232203068241,-0.29856666265289666
AMAT,MSFT,0.4189284860484203,Semiconductor Equipment & Materials,Software - Infrastructure,False,Semiconductor Equipment & Materials | Software - Infrastructure,32,0.4369418551488683,0.05930954152283897,-0.30371789492777285
AMAT,SNPS,0.41878500790381906,Semiconductor Equipment & Materials,Software - Infrastructure,False,Semiconductor Equipment & Materials | Software - Infrastructure,32,0.4369418551488683,0.05930954152283897,-0.3061370359448383
BKNG,CDNS,0.40892128814871964,Travel Services,Software - Application,False,Software - Application | Travel Services,22,0.42827228830897757,0.06260979422594667,-0.3090730515807782
GFS,GOOGL,0.4192507710880628,Semiconductors,Internet Content & Information,False,Internet Content & Information | Semiconductors,28,0.4440185209220318,0.07234989125486235,-0.34233292413282607
ABNB,MU,0.4133271517962887,Travel Services,Semiconductors,False,Semiconductors | Travel Services,28,0.44326066641162915,0.08401498890944897,-0.35628778868973804
LRCX,SNPS,0.41548492018945543,Semiconductor Equipment & Materials,Software - Infrastructure,False,Semiconductor Equipment & Materials | Software - Infrastructure,32,0.4369418551488683,0.05930954152283897,-0.3617788033507258
CDW,NVDA,0.42558910910147346,Information Technology Services,Semiconductors,False,Information Technology Services | Semiconductors,28,0.46932008689215526,0.1161767773360782,-0.3764175491301163
AMD,CDW,0.4245681061606609,Semiconductors,Information Technology Services,False,Information Technology Services | Semiconductors,28,0.46932008689215526,0.1161767773360782,-0.3852059056693842
ARM,PYPL,0.4173810337818511,Semiconductors,Credit Services,False,Credit Services | Semiconductors,14,0.44799994332840004,0.07947475935046083,-0.3852658353016001
GFS,META,0.4158006010795671,Semiconductors,Internet Content & Information,False,Internet Content & Information | Semiconductors,28,0.4440185209220318,0.07234989125486235,-0.39002021085371397
META,TXN,0.41574072559144953,Internet Content & Information,Semiconductors,False,Internet Content & Information | Semiconductors,28,0.4440185209220318,0.07234989125486235,-0.3908477931358582
TSLA,TXN,0.4652320936857418,Auto Manufacturers,Semiconductors,False,Auto Manufacturers | Semiconductors,14,0.49208959066616176,0.06792751425880043,-0.3953846577999929
AAPL,ARM,0.44859267786393997,Consumer Electronics,Semiconductors,False,Consumer Electronics | Semiconductors,14,0.4856592083407298,0.09368232203068241,-0.39566195279243777
ABNB,CDNS,0.40233293993417935,Travel Services,Software - Application,False,Software - Application | Travel Services,22,0.42827228830897757,0.06260979422594667,-0.41430176692784065
MAR,WDAY,0.41789248989740496,Lodging,Software - Application,False,Lodging | Software - Application,11,0.4451093427992012,0.06563216061070987,-0.4146877483316466
AMAT,GOOGL,0.4919474936220765,Semiconductor Equipment & Materials,Internet Content & Information,False,Internet Content & Information | Semiconductor Equipment & Materials,8,0.5072787432059519,0.03612542072405354,-0.4243895095640316
ABNB,ADP,0.4006460285580458,Travel Services,Software - Application,False,Software - Application | Travel Services,22,0.42827228830897757,0.06260979422594667,-0.4412450175324631
CSCO,GFS,0.46576936834960153,Communication Equipment,Semiconductors,False,Communication Equipment | Semiconductors,14,0.4998173349434575,0.07228738457705196,-0.47100841720955927
CTSH,LRCX,0.43285870634703666,Information Technology Services,Semiconductor Equipment & Materials,False,Information Technology Services | Semiconductor Equipment & Materials,8,0.4722066059606943,0.08352337261628415,-0.471100464230849
KLAC,SNPS,0.4085864867015705,Semiconductor Equipment & Materials,Software - Infrastructure,False,Semiconductor Equipment & Materials | Software - Infrastructure,32,0.4369418551488683,0.05930954152283897,-0.4780911758756168
ISRG,ON,0.42505195936165524,Medical Instruments & Supplies,Semiconductors,False,Medical Instruments & Supplies | Semiconductors,14,0.4628458792278822,0.0788466008406436,-0.4793348028104851
AAPL,NVDA,0.43987357027782614,Consumer Electronics,Semiconductors,False,Consumer Electronics | Semiconductors,14,0.4856592083407298,0.09368232203068241,-0.4887329548461463
ARM,MAR,0.4039649194722968,Semiconductors,Lodging,False,Lodging | Semiconductors,14,0.455695475891972,0.09920391494024595,-0.5214568039057166
GFS,ISRG,0.42026284444870277,Semiconductors,Medical Instruments & Supplies,False,Medical Instruments & Supplies | Semiconductors,14,0.4628458792278822,0.0788466008406436,-0.5400744524832939
ASML,ZS,0.40478600726471564,Semiconductor Equipment & Materials,Software - Infrastructure,False,Semiconductor Equipment & Materials | Software - Infrastructure,32,0.4369418551488683,0.05930954152283897,-0.5421698947338862
AVGO,ISRG,0.41991819240467904,Semiconductors,Medical Instruments & Supplies,False,Medical Instruments & Supplies | Semiconductors,14,0.4628458792278822,0.0788466008406436,-0.5444456243581639
MAR,MU,0.40003825381655583,Lodging,Semiconductors,False,Lodging | Semiconductors,14,0.455695475891972,0.09920391494024595,-0.5610385649491807
MRVL,PYPL,0.4025822412406349,Semiconductors,Credit Services,False,Credit Services | Semiconductors,14,0.44799994332840004,0.07947475935046083,-0.5714732886133839
AMAT,ZS,0.40191806369490707,Semiconductor Equipment & Materials,Software - Infrastructure,False,Semiconductor Equipment & Materials | Software - Infrastructure,32,0.4369418551488683,0.05930954152283897,-0.5905254121796615
CTSH,KLAC,0.4190934414527644,Information Technology Services,Semiconductor Equipment & Materials,False,Information Technology Services | Semiconductor Equipment & Materials,8,0.4722066059606943,0.08352337261628415,-0.635907804536795
GFS,TSLA,0.4463524898681379,Semiconductors,Auto Manufacturers,False,Auto Manufacturers | Semiconductors,14,0.49208959066616176,0.06792751425880043,-0.6733221625594568
AMAT,CTSH,0.40638632194626045,Semiconductor Equipment & Materials,Information Technology Services,False,Information Technology Services | Semiconductor Equipment & Materials,8,0.4722066059606943,0.08352337261628415,-0.7880462911479844
AAPL,MU,0.41127461854128194,Consumer Electronics,Semiconductors,False,Consumer Electronics | Semiconductors,14,0.4856592083407298,0.09368232203068241,-0.7940088181747431
