Stock_A,Stock_B,Correlation,Industry_A,Industry_B,Same_Industry
CSGP,ISRG,0.4072724430782731,Real Estate Services,Medical Instruments & Supplies,False
MELI,MRVL,0.4072115721308574,Internet Retail,Semiconductors,False
ISRG,TTD,0.4071665542517273,Medical Instruments & Supplies,Advertising Agencies,False
CSGP,NXPI,0.40697769965858077,Real Estate Services,Semiconductors,False
ABNB,CRWD,0.4069618996902186,Travel Services,Software - Infrastructure,False
AAPL,CRWD,0.4068709041136537,Consumer Electronics,Software - Infrastructure,False
INTC,SNPS,0.4066613019599066,Semiconductors,Software - Infrastructure,False
IDXX,QCOM,0.4066368881589471,Diagnostics & Research,Semiconductors,False
DASH,ON,0.40654917921793643,Internet Retail,Semiconductors,False
ADI,DDOG,0.4064649794322485,Semiconductors,Software - Application,False
FTNT,KLAC,0.40636714722117284,Software - Infrastructure,Semiconductor Equipment & Materials,False
ADBE,CDW,0.40635706270124927,Software - Application,Information Technology Services,False
BKNG,MRVL,0.40635028144388924,Travel Services,Semiconductors,False
ADBE,DASH,0.40634275078752274,Software - Application,Internet Retail,False
FTNT,PYPL,0.40618171086037846,Software - Infrastructure,Credit Services,False
CSGP,MCHP,0.4061084659963562,Real Estate Services,Semiconductors,False
ABNB,WDAY,0.4061012543506434,Travel Services,Software - Application,False
ASML,CSCO,0.4059645857881171,Semiconductor Equipment & Materials,Communication Equipment,False
AAPL,CSGP,0.4059559810351934,Consumer Electronics,Real Estate Services,False
CTSH,LRCX,0.4059421218322181,Information Technology Services,Semiconductor Equipment & Materials,False
AMD,WDAY,0.40592673410601426,Semiconductors,Software - Application,False
ADSK,ROST,0.4058390880681197,Software - Application,Apparel Retail,False
CSGP,DDOG,0.4058119892831258,Real Estate Services,Software - Application,False
CSX,NXPI,0.40579805375906197,Railroads,Semiconductors,False
CRWD,NFLX,0.40568316361053747,Software - Infrastructure,Entertainment,False
AMZN,ODFL,0.40563416085195414,Internet Retail,Trucking,False
CPRT,TTD,0.40561491854155757,Specialty Business Services,Advertising Agencies,False
GEHC,MCHP,0.4055235190427978,Medical Devices,Semiconductors,False
APP,LRCX,0.4054853015607829,Advertising Agencies,Semiconductor Equipment & Materials,False
AMAT,LIN,0.4053516840552094,Semiconductor Equipment & Materials,Specialty Chemicals,False
LIN,MNST,0.4053212820592999,Specialty Chemicals,Beverages - Non-Alcoholic,False
ADP,MNST,0.40514791958814333,Software - Application,Beverages - Non-Alcoholic,False
LIN,PCAR,0.4051094608764818,Specialty Chemicals,Farm & Heavy Construction Machinery,False
CTSH,MRVL,0.4049815606150342,Information Technology Services,Semiconductors,False
CDNS,MAR,0.4048142810218342,Software - Application,Lodging,False
KLAC,PLTR,0.40466180861244194,Semiconductor Equipment & Materials,Software - Infrastructure,False
GFS,HON,0.4046128136663081,Semiconductors,Conglomerates,False
PYPL,SNPS,0.4044268958314359,Credit Services,Software - Infrastructure,False
ABNB,ADBE,0.4042731971459518,Travel Services,Software - Application,False
CDW,PYPL,0.4042167942359216,Information Technology Services,Credit Services,False
AAPL,TEAM,0.4041747555758051,Consumer Electronics,Software - Application,False
APP,ASML,0.40410511086635237,Advertising Agencies,Semiconductor Equipment & Materials,False
FTNT,MCHP,0.4039578239152034,Software - Infrastructure,Semiconductors,False
CSX,ISRG,0.4039247819857033,Railroads,Medical Instruments & Supplies,False
ABNB,CDW,0.4037920854441291,Travel Services,Information Technology Services,False
IDXX,NVDA,0.4037627909150823,Diagnostics & Research,Semiconductors,False
CDNS,PYPL,0.4034878956650043,Software - Application,Credit Services,False
LRCX,MDB,0.40334235713838534,Semiconductor Equipment & Materials,Software - Infrastructure,False
CPRT,CSCO,0.40321190709020094,Specialty Business Services,Communication Equipment,False
MAR,ROP,0.4029023709436327,Lodging,Software - Application,False
CSCO,INTU,0.40288839610680816,Communication Equipment,Software - Application,False
MELI,ON,0.4027387658505357,Internet Retail,Semiconductors,False
ASML,LULU,0.40266071086988997,Semiconductor Equipment & Materials,Apparel Retail,False
CTSH,KLAC,0.4026471785511498,Information Technology Services,Semiconductor Equipment & Materials,False
FAST,MSFT,0.40259002844044217,Industrial Distribution,Software - Infrastructure,False
CEG,MRVL,0.4025698570320162,Utilities - Independent Power Producers,Semiconductors,False
LIN,LRCX,0.40251876090101546,Specialty Chemicals,Semiconductor Equipment & Materials,False
CDW,ROST,0.40243980304062354,Information Technology Services,Apparel Retail,False
CTAS,QCOM,0.40242969189485445,Specialty Business Services,Semiconductors,False
IDXX,PAYX,0.40229093458400583,Diagnostics & Research,Software - Application,False
ASML,CTSH,0.4022848544473742,Semiconductor Equipment & Materials,Information Technology Services,False
IDXX,TEAM,0.4021692975422875,Diagnostics & Research,Software - Application,False
ABNB,TXN,0.402164616642837,Travel Services,Semiconductors,False
CDW,LULU,0.4021391769000022,Information Technology Services,Apparel Retail,False
MCHP,MELI,0.40198065709720104,Semiconductors,Internet Retail,False
CDNS,NFLX,0.4018048229978235,Software - Application,Entertainment,False
CRWD,NXPI,0.40166116949765,Software - Infrastructure,Semiconductors,False
COST,FAST,0.40158736890566876,Discount Stores,Industrial Distribution,False
CSGP,CTSH,0.4014973721747808,Real Estate Services,Information Technology Services,False
IDXX,MELI,0.40142125382816135,Diagnostics & Research,Internet Retail,False
ASML,PLTR,0.4012361934233813,Semiconductor Equipment & Materials,Software - Infrastructure,False
APP,INTU,0.4012328522426526,Advertising Agencies,Software - Application,False
AMD,MSTR,0.4011221507147653,Semiconductors,Software - Application,False
CTAS,MNST,0.40073645105633277,Specialty Business Services,Beverages - Non-Alcoholic,False
BKNG,PYPL,0.40071046731067944,Travel Services,Credit Services,False
CSGP,LIN,0.40067673985101654,Real Estate Services,Specialty Chemicals,False
CMCSA,HON,0.40065217510675954,Telecom Services,Conglomerates,False
CTSH,PCAR,0.40062567209992594,Information Technology Services,Farm & Heavy Construction Machinery,False
ASML,TEAM,0.4004069551389488,Semiconductor Equipment & Materials,Software - Application,False
META,ZS,0.40037684574676247,Internet Content & Information,Software - Infrastructure,False
BKNG,GOOGL,0.4003228986664162,Travel Services,Internet Content & Information,False
ADP,PEP,0.4003014676227985,Software - Application,Beverages - Non-Alcoholic,False
PAYX,PEP,0.40025673576041326,Software - Application,Beverages - Non-Alcoholic,False
MELI,QCOM,0.40022709057438516,Internet Retail,Semiconductors,False
MAR,MU,0.40019977501474857,Lodging,Semiconductors,False
